"Time","Value"
"2019-10-02 01:55:00",2.28972757719722
"2019-10-02 02:00:00",2.2905419780518
"2019-10-02 02:05:00",2.29146932123729
"2019-10-02 02:10:00",2.29223315242257
"2019-10-02 02:15:00",2.29278447023987
"2019-10-02 02:20:00",2.29341140788825
"2019-10-02 02:25:00",2.29394879305902
"2019-10-02 02:30:00",2.29452958351859
"2019-10-02 02:35:00",2.29506814248329
"2019-10-02 02:40:00",2.29566706999145
"2019-10-02 02:45:00",2.29602300321434
"2019-10-02 02:50:00",2.29641684908512
"2019-10-02 02:55:00",2.29664114290868
"2019-10-02 03:00:00",2.2969310895683
"2019-10-02 03:05:00",2.297163202672
"2019-10-02 03:10:00",2.2976716333128
"2019-10-02 03:15:00",2.29784779770327
"2019-10-02 03:20:00",2.29795404949565
"2019-10-02 03:25:00",2.29808533952457
"2019-10-02 03:30:00",2.29824438490141
"2019-10-02 03:35:00",2.2984641691934
"2019-10-02 03:40:00",2.29866034798418
"2019-10-02 03:45:00",2.29880744187306
"2019-10-02 03:50:00",2.29914145683286
"2019-10-02 03:55:00",2.2992177266137
"2019-10-02 04:00:00",2.29929431081541
"2019-10-02 04:05:00",2.29929978141502
"2019-10-02 04:10:00",2.29944748358862
"2019-10-02 04:15:00",2.29955734024208
"2019-10-02 04:20:00",2.29965543968076
"2019-10-02 04:25:00",2.29982170506999
"2019-10-02 04:30:00",2.29984363177706
"2019-10-02 04:35:00",2.2999509100299
"2019-10-02 04:40:00",2.30009299781584
"2019-10-02 04:45:00",2.300260308964
"2019-10-02 04:50:00",2.30040473555678
"2019-10-02 04:55:00",2.30051589801232
"2019-10-02 05:00:00",2.30062464065593
"2019-10-02 05:05:00",2.30070569580937
"2019-10-02 05:10:00",2.30082250501149
"2019-10-02 05:15:00",2.30089278676222
"2019-10-02 05:20:00",2.30102313087252
"2019-10-02 05:25:00",2.30113786493243
"2019-10-02 05:30:00",2.30125821799615
"2019-10-02 05:35:00",2.30134573994989
"2019-10-02 05:40:00",2.30146705233483
"2019-10-02 05:45:00",2.3015536221024
"2019-10-02 05:50:00",2.30167949912792
"2019-10-02 05:55:00",2.30179990121305
"2019-10-02 06:00:00",2.30190919037326
"2019-10-02 06:05:00",2.30195385059721
"2019-10-02 06:10:00",2.3020303918691
"2019-10-02 06:15:00",2.30212296995097
"2019-10-02 06:20:00",2.30222807427683
"2019-10-02 06:25:00",2.30233710664219
"2019-10-02 06:30:00",2.30245076996687
"2019-10-02 06:35:00",2.30260393873863
"2019-10-02 06:40:00",2.30272982859718
"2019-10-02 06:45:00",2.30285218876317
"2019-10-02 06:50:00",2.30299714636412
"2019-10-02 06:55:00",2.30306345733646
"2019-10-02 07:00:00",2.3031843368542
"2019-10-02 07:05:00",2.30328230122484
"2019-10-02 07:10:00",2.3034027170817
"2019-10-02 07:15:00",2.30349020244887
"2019-10-02 07:20:00",2.30359985708063
"2019-10-02 07:25:00",2.30370897826094
"2019-10-02 07:30:00",2.30384030244082
"2019-10-02 07:35:00",2.30390064387498
"2019-10-02 07:40:00",2.30400988306866
"2019-10-02 07:45:00",2.30411387872279
"2019-10-02 07:50:00",2.3041958433025
"2019-10-02 07:55:00",2.30428640343634
"2019-10-02 08:00:00",2.30437638199953
"2019-10-02 08:05:00",2.30449231438168
"2019-10-02 08:10:00",2.30458050109269
"2019-10-02 08:15:00",2.30467748969197
"2019-10-02 08:20:00",2.30476234021219
"2019-10-02 08:25:00",2.3048741794615
"2019-10-02 08:30:00",2.30494549890336
"2019-10-02 08:35:00",2.30501336393957
"2019-10-02 08:40:00",2.30507658644215
